CX,CY,LVX,LVY,ANG,AV,LG,RG,ACT
0.02677269,-0.013677361,-0.14039168,-0.08114711,0.07511895,0.37270325,1.0,1.0,3
0.025751878,-0.014972511,-0.118635,-0.058482125,0.09148326,0.32725483,1.0,1.0,3
0.024879932,-0.01581215,-0.10141605,-0.038253423,0.10557035,0.28171578,1.0,1.0,3
0.024154281,-0.016215267,-0.083271004,-0.018712973,0.116193414,0.21243994,1.0,1.0,3
0.023497295,-0.01634058,-0.066627495,-0.005642282,0.11710029,0.018121654,1.0,1.0,0
0.02290535,-0.01607994,-0.05730469,0.011730154,0.11521838,-0.037651747,1.0,1.0,0
0.022377968,-0.015484097,-0.04846182,0.026806692,0.11096574,-0.08505969,1.0,1.0,0
0.02191248,-0.014668598,-0.040715836,0.0366677,0.10517775,-0.11575957,1.0,1.0,0
0.021505356,-0.013774135,-0.03430708,0.040192645,0.09882001,-0.12715149,1.0,1.0,0
0.021153355,-0.012928452,-0.029111406,0.037979048,0.09277899,-0.12081605,1.0,1.0,1
0.020750523,-0.0122692725,-0.035487704,0.029587846,0.08802578,-0.09506273,1.0,1.0,0
0.020400524,-0.011761977,-0.031272106,0.02276064,0.08432924,-0.07393242,1.0,1.0,0
0.020103645,-0.01139473,-0.026944239,0.016474716,0.08161339,-0.05432077,1.0,1.0,0
0.019861031,-0.011126258,-0.022226455,0.01204056,0.07959249,-0.040424332,1.0,1.0,0
0.01967392,-0.010902205,-0.016993476,0.010046777,0.07788409,-0.034174502,1.0,1.0,0
0.019543553,-0.010670533,-0.011266997,0.010387015,0.07612002,-0.03528739,1.0,1.0,0
0.019451523,-0.0103934435,-0.007056681,0.01242468,0.07399881,-0.042415835,1.0,1.0,0
0.019357871,-0.010051694,-0.00670425,0.015324063,0.07138768,-0.052202143,1.0,1.0,0
0.019258881,-0.00964407,-0.006847933,0.018259227,0.068364725,-0.060460307,1.0,1.0,0
0.01915512,-0.009187665,-0.006959284,0.020435343,0.06499123,-0.06747042,1.0,1.0,0
0.019048786,-0.008706262,-0.0070343865,0.021548716,0.06143316,-0.07116177,1.0,1.0,0
0.01894188,-0.008224037,-0.0070720017,0.021574818,0.0578619,-0.07142537,1.0,1.0,0
0.018836211,-0.007760122,-0.0070795193,0.020748897,0.054413162,-0.0689749,1.0,1.0,0
0.018732738,-0.0073250677,-0.0070693283,0.019452069,0.05116316,-0.06500002,1.0,1.0,0
0.018631363,-0.006920376,-0.0070547983,0.01808861,0.04812407,-0.060781986,1.0,1.0,0
0.018531894,-0.0065402533,-0.0070469007,0.016985385,0.045255564,-0.05737046,1.0,1.0,0
0.01843338,-0.00617465,-0.0070521487,0.016332382,0.042486247,-0.055386253,1.0,1.0,0
0.01833477,-0.005812552,-0.007072045,0.016169133,0.039737757,-0.054970093,1.0,1.0,0
0.018235493,-0.0054449462,-0.0071038967,0.016409967,0.036944825,-0.055858493,1.0,1.0,0
0.01813488,-0.005066397,-0.00714238,0.016893212,0.034067895,-0.057538826,1.0,1.0,0
0.018033028,-0.0046755457,-0.007181426,0.017437141,0.0310965,-0.059428073,1.0,1.0,0
0.017929936,-0.00427443,-0.0072158324,0.017887887,0.028045135,-0.061027307,1.0,1.0,0
0.01782608,-0.0038673424,-0.0072422973,0.018149758,0.02494402,-0.06202212,1.0,1.0,0
0.017722035,-0.0034590387,-0.007259775,0.018194716,0.021828262,-0.062315166,1.0,1.0,0
0.017617892,-0.0030538107,-0.007269211,0.018053384,0.018728271,-0.06199972,1.0,1.0,0
0.017514134,-0.0026541972,-0.0072728554,0.017793974,0.015663574,-0.061293967,1.0,1.0,0
0.017410755,-0.0022611641,-0.007273414,0.017497066,0.012640582,-0.06045994,1.0,1.0,0
0.017307758,-0.0018739247,-0.0072733155,0.017233234,0.009654113,-0.059729498,1.0,1.0,0
0.017204951,-0.0014907265,-0.007274141,0.017048266,0.0066913427,-0.059255578,1.0,1.0,0
0.017102242,-0.0011094236,-0.0072764577,0.016957842,0.0037367134,-0.059092678,1.0,1.0,0
0.016999435,-0.0007281566,-0.0072799204,0.016950825,0.00077635754,-0.05920692,1.0,1.0,0
0.016947841,-0.00072365045,-0.005161493,0.00019879686,0.00077318784,-6.1882754e-05,1.0,1.0,0
0.016935062,-0.0007262254,-0.0013070016,-0.00011498696,0.0007936674,0.0003992492,1.0,1.0,0
0.016943265,-0.0007262969,0.000832877,-2.167715e-06,0.0007810199,-0.00024617877,1.0,1.0,0
0.016952801,-0.0007262254,0.00096812926,1.658344e-06,0.0007662788,-0.0002865978,1.0,1.0,0
0.016956424,-0.0007262254,0.00035935506,3.6787867e-07,0.0007608058,-0.000106329564,1.0,1.0,0
0.016955566,-0.0007262254,-8.121845e-05,-7.918596e-08,0.0007620488,2.4038334e-05,1.0,1.0,0
0.01695385,-0.0007262254,-0.00016992909,-1.610881e-07,0.0007646389,5.0287897e-05,1.0,1.0,0
0.016952991,-0.0007262254,-8.423383e-05,-7.78346e-08,0.0007659323,2.493294e-05,1.0,1.0,0
0.016952991,-0.0007262254,4.813711e-07,9.344279e-10,0.0007659225,-2.2261652e-07,1.0,1.0,0
0.016953278,-0.0007262254,2.7745375e-05,2.4932707e-08,0.0007655016,-8.21355e-06,1.0,1.0,0
0.016953468,-0.0007262254,1.7914435e-05,1.5156225e-08,0.00076522573,-5.3026056e-06,1.0,1.0,0
0.016953468,-0.0007262254,2.6388802e-06,2.6381055e-09,0.0007651919,-8.299885e-07,1.0,1.0,0
0.016953468,-0.0007262254,-4.1181756e-06,-4.3554405e-09,0.0007652555,1.2562003e-06,1.0,1.0,0
0.016953468,-0.0007262254,-3.547098e-06,-2.7876557e-09,0.0007653092,1.0893906e-06,1.0,1.0,0
0.016953468,-0.0007262254,-9.77702e-07,-1.8951347e-10,0.00076532393,3.5343018e-07,1.0,1.0,0
0.016953468,-0.0007262254,5.244323e-07,3.4196634e-10,0.00076531415,-2.2584615e-07,1.0,1.0,0
0.016953468,-0.0007262254,6.669553e-07,7.988416e-10,0.0007652999,-1.9710565e-07,1.0,1.0,0
0.016953468,-0.0007262254,2.6502852e-07,2.4391394e-10,0.00076529075,-6.46546e-08,1.0,1.0,0
0.016953468,-0.0007262254,-6.090118e-08,-5.835487e-10,0.00076529256,9.534839e-08,1.0,1.0,0
0.016953468,-0.0007262254,-1.3004309e-07,-1.1273511e-11,0.0007652913,7.733544e-08,1.0,1.0,0
0.016953468,-0.0007262254,-7.769897e-08,-1.9184346e-10,0.0007652906,7.50035e-08,1.0,1.0,0
0.016953468,-0.0007262254,-2.4821123e-08,-1.5495009e-09,0.00076528994,7.588786e-08,1.0,1.0,0
0.016953468,-0.0007262254,1.7173415e-08,-3.806444e-09,0.0007652835,-4.03833e-08,1.0,1.0,0
0.016953468,-0.0007262254,4.0843425e-08,6.2169586e-10,0.00076527504,-9.64326e-08,1.0,1.0,0
0.016953468,-0.0007262254,4.1708432e-08,-3.5828725e-11,0.00076526497,-9.923282e-08,1.0,1.0,0
0.0036485672,1.4163446,0.3695311,0.24108405,-0.0042208466,-0.0837043,0.0,0.0,0
0.007297039,1.4211911,0.36903155,0.21538696,-0.008356974,-0.082729265,0.0,0.0,1
0.0108572,1.4254427,0.35795313,0.18894634,-0.010265842,-0.038180962,0.0,0.0,1
0.014321327,1.4291062,0.34588853,0.16282102,-0.009753147,0.010254946,0.0,0.0,0
0.01778536,1.4321696,0.34588644,0.13615252,-0.00924111,0.010241704,0.0,0.0,0
0.021249484,1.4346329,0.34588468,0.109484315,-0.008728638,0.010250816,0.0,0.0,1
0.02464943,1.4364865,0.3378469,0.082392134,-0.0066063628,0.04244953,0.0,0.0,1
0.027963638,1.4377527,0.32709032,0.056289636,-0.0023284305,0.08556667,0.0,0.0,0
0.031277657,1.4384192,0.32707724,0.02961995,0.0019482437,0.085541554,0.0,0.0,0
0.034591485,1.4384859,0.32706434,0.0029503736,0.006224733,0.08553749,0.0,0.0,0
0.037905216,1.4379528,0.32705194,-0.023719342,0.010500564,0.085524544,0.0,0.0,0
0.041218948,1.4368196,0.32703936,-0.050389104,0.014775741,0.08551125,0.0,0.0,0
0.044532396,1.435087,0.32702684,-0.077058926,0.019050257,0.08549806,0.0,0.0,1
0.047778606,1.4327451,0.31858975,-0.104175605,0.025015587,0.11931779,0.0,0.0,1
0.050938416,1.4297978,0.3077523,-0.13114701,0.03314997,0.16270229,0.0,0.0,1
0.05402994,1.4262388,0.29920122,-0.15842643,0.04299801,0.1969789,0.0,0.0,0
0.05712118,1.422081,0.29917264,-0.18510298,0.052844256,0.19694273,0.0,0.0,1
0.06014452,1.4173216,0.2906761,-0.2119854,0.064388104,0.23089802,0.0,0.0,1
0.06308613,1.4119508,0.28043658,-0.23934633,0.07798701,0.27200273,0.0,0.0,3
0.06609249,1.4059938,0.28860006,-0.26542714,0.08992718,0.23882523,0.0,0.0,1
0.069035724,1.3994309,0.2807086,-0.2925604,0.10345022,0.27048504,0.0,0.0,3
0.07204275,1.3922772,0.28874245,-0.31881434,0.11534502,0.23791762,0.0,0.0,1
0.07497044,1.3845065,0.27878645,-0.3465028,0.12925778,0.2782801,0.0,0.0,2
0.07777758,1.3776622,0.2667157,-0.30545908,0.1432245,0.27935943,0.0,0.0,3
0.08065967,1.3702433,0.27620786,-0.33092824,0.15523446,0.24022074,0.0,0.0,2
0.083332635,1.3630183,0.25585976,-0.32235762,0.16666703,0.22865105,0.0,0.0,3
0.086084746,1.355218,0.26584166,-0.34775132,0.17604813,0.18762188,0.0,0.0,2
0.08869839,1.3480294,0.2519931,-0.32064098,0.18545371,0.18811193,0.0,0.0,3
0.091383934,1.34027,0.26108408,-0.345807,0.19296503,0.15022695,0.0,0.0,2
0.094046876,1.3333977,0.25805333,-0.306538,0.20125322,0.16576385,0.0,0.0,3
0.09679441,1.3259435,0.26869208,-0.3321367,0.20737317,0.12239876,0.0,0.0,2
0.09949179,1.3186189,0.26343432,-0.32643718,0.21372886,0.12711406,0.0,0.0,2
0.10207357,1.311578,0.25183448,-0.31385466,0.22014087,0.12824026,0.0,0.0,3
0.10471344,1.303968,0.2592103,-0.33894548,0.22498111,0.09680462,0.0,0.0,2
0.10707407,1.2965839,0.23196308,-0.32881323,0.22913031,0.082983986,0.0,0.0,3
0.10950565,1.2886336,0.24094117,-0.35368812,0.23137453,0.044884305,0.0,0.0,2
0.111765765,1.2811273,0.2238392,-0.33396372,0.23358583,0.04422609,0.0,0.0,3
0.11412048,1.2730421,0.23568335,-0.3593044,0.23337382,-0.0042402437,0.0,0.0,2
0.11639404,1.2658255,0.22689216,-0.32081187,0.23384444,0.0094123725,0.0,0.0,2
0.11864491,1.2587401,0.2242115,-0.31504926,0.23473592,0.017829498,0.0,0.0,3
0.120967105,1.2510775,0.23317301,-0.3404015,0.23376645,-0.019389432,0.0,0.0,2
0.12295465,1.2439306,0.20040397,-0.31738457,0.23208827,-0.03356392,0.0,0.0,2
0.12482719,1.2375706,0.18845741,-0.28247392,0.23087761,-0.024212865,0.0,0.0,3
0.12678537,1.2306406,0.1992248,-0.30746937,0.22742334,-0.06908527,0.0,0.0,0
0.12874345,1.2231109,0.19922516,-0.33413702,0.22396909,-0.06908518,0.0,0.0,2
0.13032675,1.2163537,0.1624756,-0.29970425,0.21976437,-0.08409475,0.0,0.0,2
0.13174859,1.2099488,0.14642778,-0.2840267,0.21547203,-0.08584695,0.0,0.0,3
0.13323765,1.2029586,0.15486585,-0.30981478,0.20945804,-0.120279655,0.0,0.0,2
0.13468046,1.1959395,0.15008552,-0.31115475,0.20360082,-0.11714469,0.0,0.0,2
0.13584232,1.1895491,0.122498535,-0.28315753,0.19723763,-0.127264,0.0,0.0,2
0.13678856,1.1839148,0.101110995,-0.2495695,0.19071683,-0.13041586,0.0,0.0,3
0.1378026,1.1776956,0.10962953,-0.2753681,0.18245888,-0.16515924,0.0,0.0,0
0.13881664,1.1708773,0.109631106,-0.3020404,0.17420095,-0.16515844,0.0,0.0,2
0.13957825,1.1642553,0.085123464,-0.29329202,0.16521887,-0.17964184,0.0,0.0,1
0.1402814,1.1570072,0.07774933,-0.321326,0.15777855,-0.14880607,0.0,0.0,2
0.14096422,1.1505531,0.07514637,-0.28614333,0.15092167,-0.13713762,0.0,0.0,2
0.14136639,1.1449201,0.04770998,-0.24961253,0.14344074,-0.14961848,0.0,0.0,0
0.14176846,1.1386878,0.047711007,-0.27628383,0.13595985,-0.1496179,0.0,0.0,1
0.14210872,1.1318372,0.03993047,-0.30394295,0.13007365,-0.1177243,0.0,0.0,2
0.14245434,1.1254021,0.040040564,-0.28554088,0.12461882,-0.10909663,0.0,0.0,1
0.1427329,1.1183511,0.03161145,-0.31306633,0.120879315,-0.074790016,0.0,0.0,2
0.14298944,1.1112455,0.029318165,-0.3155106,0.11724225,-0.07274152,0.0,0.0,2
0.14308977,1.1040967,0.014208684,-0.31739998,0.11308814,-0.083081976,0.0,0.0,2
0.14327116,1.0970428,0.021710314,-0.3132361,0.10954945,-0.07077404,0.0,0.0,2
0.14327392,1.0905228,0.004279631,-0.28949168,0.105571605,-0.07955651,0.0,0.0,2
0.14310665,1.0841608,-0.012179257,-0.28244954,0.101058386,-0.09026437,0.0,0.0,1
0.14286308,1.0771773,-0.021779282,-0.31020704,0.09849958,-0.05117621,0.0,0.0,1
0.14254999,1.0695853,-0.030501854,-0.33736482,0.09769735,-0.016044196,0.0,0.0,2
0.14221668,1.0624465,-0.032753244,-0.31724346,0.09711917,-0.011563377,0.0,0.0,3
0.14194727,1.0547054,-0.024750723,-0.34390524,0.09494583,-0.04346667,0.0,0.0,2
0.14159203,1.0476052,-0.033298716,-0.31542173,0.09274074,-0.04410208,0.0,0.0,1
0.14114562,1.0398977,-0.04473069,-0.34255886,0.09283165,0.0018181435,0.0,0.0,2
0.14056435,1.0328116,-0.05794524,-0.3149253,0.092650995,-0.003613051,0.0,0.0,3
0.14004564,1.0251296,-0.050102465,-0.34131965,0.09089697,-0.03508073,0.0,0.0,1
0.13946323,1.0168463,-0.058077842,-0.3681389,0.09073871,-0.003165276,0.0,0.0,2
0.13876438,1.0085849,-0.06936376,-0.3671448,0.090217724,-0.010419482,0.0,0.0,2
0.13813658,1.0004098,-0.06277083,-0.36333168,0.090215705,-4.054192e-05,0.0,0.0,2
0.13736543,0.99220234,-0.07661117,-0.3647485,0.08971053,-0.0101032285,0.0,0.0,2
0.13663502,0.98457557,-0.07305192,-0.33896986,0.089720055,0.00019045772,0.0,0.0,2
0.13585329,0.97709227,-0.07815109,-0.33258983,0.08969903,-0.00042064372,0.0,0.0,3
0.13516703,0.96901816,-0.066171065,-0.35870358,0.08726977,-0.04858523,0.0,0.0,2
0.13454027,0.9611246,-0.06070885,-0.35071087,0.08532491,-0.038897023,0.0,0.0,2
0.13397817,0.95374316,-0.05484817,-0.3279897,0.08397041,-0.027089963,0.0,0.0,3
0.13349943,0.94577366,-0.044362195,-0.35401216,0.08050292,-0.069349974,0.0,0.0,2
0.13309011,0.9382307,-0.03801591,-0.3350824,0.07760985,-0.057861406,0.0,0.0,2
0.13262148,0.93111366,-0.043915752,-0.31617054,0.074689046,-0.058416087,0.0,0.0,2
0.13202687,0.92422384,-0.05611484,-0.30604964,0.07137808,-0.0662196,0.0,0.0,2
0.13128385,0.9175667,-0.07044409,-0.29569677,0.06756602,-0.07624134,0.0,0.0,2
0.13043757,0.9116108,-0.080567755,-0.26452708,0.063548625,-0.08034785,0.0,0.0,1
0.12952442,0.9050573,-0.08894916,-0.29117194,0.061205782,-0.046856873,0.0,0.0,0
0.12861118,0.89790374,-0.0889491,-0.3178391,0.05886294,-0.04685684,0.0,0.0,3
0.12778787,0.8901598,-0.07766679,-0.3439968,0.054253213,-0.09219425,0.0,0.0,2
0.12693425,0.88299096,-0.08075722,-0.3184578,0.0497004,-0.091056295,0.0,0.0,1
0.1260004,0.87521726,-0.09082866,-0.34541354,0.04716747,-0.050658464,0.0,0.0,2
0.124940015,0.8677922,-0.10303019,-0.3299083,0.044188224,-0.059584815,0.0,0.0,2
0.12401533,0.8612167,-0.09027971,-0.29218948,0.04203503,-0.043064196,0.0,0.0,2
0.12298393,0.8548196,-0.10056116,-0.28424266,0.03948954,-0.05090981,0.0,0.0,2
0.12188931,0.8490618,-0.10674236,-0.25582972,0.036803186,-0.05372717,0.0,0.0,2
0.120911025,0.843446,-0.09573476,-0.24953951,0.034739405,-0.041276082,0.0,0.0,2
0.11991844,0.838271,-0.09720335,-0.22995646,0.03272182,-0.04035182,0.0,0.0,1
0.11886396,0.83250445,-0.10497645,-0.25627664,0.032255776,-0.009321028,0.0,0.0,3
0.117873386,0.8261501,-0.0969484,-0.28236887,0.030175794,-0.04159954,0.0,0.0,2
0.11669636,0.81991,-0.114796266,-0.2772871,0.027300065,-0.057514757,0.0,0.0,2
0.11559496,0.8143684,-0.107686356,-0.24624927,0.024884589,-0.04830955,0.0,0.0,1
0.11442099,0.8082184,-0.11680274,-0.27332315,0.024298094,-0.011730047,0.0,0.0,3
0.113323495,0.80147654,-0.10720531,-0.29960278,0.02178656,-0.050230592,0.0,0.0,2
0.11216478,0.795104,-0.11310355,-0.28318316,0.019057645,-0.05457849,0.0,0.0,1
0.110935494,0.7881333,-0.12196513,-0.3097956,0.018102674,-0.019099478,0.0,0.0,2
0.1096612,0.78163177,-0.12631595,-0.28894535,0.016999682,-0.022059701,0.0,0.0,3
0.10848065,0.7745308,-0.11454581,-0.31555748,0.01353954,-0.06920292,0.0,0.0,2
0.1073883,0.7683213,-0.10620818,-0.27596423,0.010550035,-0.059790187,0.0,0.0,2
0.106230065,0.7630755,-0.112537585,-0.2331278,0.0073074885,-0.06485051,0.0,0.0,1
0.10499601,0.7572198,-0.12206209,-0.2602476,0.005973586,-0.02667788,0.0,0.0,0
0.10376187,0.7507641,-0.1220621,-0.28691438,0.004639701,-0.02667788,0.0,0.0,0
0.102527715,0.7437083,-0.1220621,-0.31358126,0.003305798,-0.026677862,0.0,0.0,0
0.101293564,0.7360528,-0.1220621,-0.3402481,0.001971909,-0.026677843,0.0,0.0,2
0.10016413,0.72895163,-0.112090886,-0.31561026,0.00112988,-0.016840667,0.0,0.0,2
0.098872945,0.72264594,-0.12751868,-0.28025052,-0.00045517052,-0.031700876,0.0,0.0,1
0.097501375,0.715733,-0.13758504,-0.30724397,-2.4334759e-05,0.00861684,0.0,0.0,2
0.09606619,0.7088119,-0.14366132,-0.30760238,0.00011181635,0.0027231353,0.0,0.0,3
0.09472112,0.7012795,-0.13234895,-0.33476868,-0.0020174736,-0.042586043,0.0,0.0,2
0.09351168,0.6946072,-0.11941342,-0.29654893,-0.0035277533,-0.03020531,0.0,0.0,2
0.09242497,0.6881636,-0.10770693,-0.28638884,-0.0044788998,-0.019022865,0.0,0.0,1
0.091254994,0.6811262,-0.11816331,-0.31276664,-0.0033355257,0.022867594,0.0,0.0,2
0.090139106,0.67447174,-0.112990186,-0.29575494,-0.0019511753,0.02768693,0.0,0.0,3
0.08911171,0.6672229,-0.10187882,-0.32216918,-0.0027918478,-0.016813653,0.0,0.0,2
0.0879694,0.66013986,-0.11283408,-0.31481084,-0.0041707936,-0.027578989,0.0,0.0,1
0.08676233,0.65246516,-0.120954975,-0.3410992,-0.0039228154,0.0049594142,0.0,0.0,3
0.08564834,0.6441938,-0.109294236,-0.36762097,-0.0060098404,-0.041740686,0.0,0.0,2
0.08468523,0.63594276,-0.094894394,-0.3667164,-0.0074097523,-0.02799807,0.0,0.0,2
0.08371477,0.6277242,-0.095579036,-0.36527726,-0.008857745,-0.028959882,0.0,0.0,2
0.082745835,0.61980003,-0.09540313,-0.35219234,-0.010322405,-0.029293496,0.0,0.0,1
0.081715584,0.61126614,-0.10311288,-0.37928218,-0.0102448305,0.0015514691,0.0,0.0,2
0.080733776,0.60326976,-0.098443106,-0.35539517,-0.009977771,0.0053410335,0.0,0.0,2
0.07960148,0.5957539,-0.112764716,-0.33404103,-0.010440164,-0.009247754,0.0,0.0,2
0.078519344,0.5890915,-0.107936755,-0.29610798,-0.010716621,-0.005529237,0.0,0.0,2
0.077618316,0.58333397,-0.09061365,-0.255884,-0.010203783,0.010256473,0.0,0.0,1
0.07663183,0.57698965,-0.101344064,-0.2819526,-0.0075398255,0.053279202,0.0,0.0,0
0.07564535,0.57004553,-0.10134407,-0.3086199,-0.004875865,0.0532792,0.0,0.0,2
0.07449941,0.56312126,-0.11653928,-0.30773938,-0.002958871,0.038339812,0.0,0.0,2
0.07322788,0.55658364,-0.12849626,-0.29056197,-0.0016311655,0.026554028,0.0,0.0,3
0.07205019,0.54943645,-0.11672361,-0.3176536,-0.002661386,-0.020604473,0.0,0.0,2
0.07083569,0.54268605,-0.12023298,-0.300018,-0.0038700763,-0.02417351,0.0,0.0,2
0.06973877,0.53667563,-0.10900595,-0.26713526,-0.0045499774,-0.013598147,0.0,0.0,2
0.06852188,0.5306053,-0.12043015,-0.26979536,-0.0057920264,-0.024841059,0.0,0.0,2
0.06716547,0.5244656,-0.13371505,-0.27288437,-0.007688558,-0.037930675,0.0,0.0,2
0.06567316,0.51912725,-0.14664444,-0.23727603,-0.010246791,-0.051164687,0.0,0.0,1
0.06409721,0.5131805,-0.15711556,-0.264303,-0.010709533,-0.009254854,0.0,0.0,2
0.0626441,0.50767946,-0.14538392,-0.24448736,-0.010638651,0.0014175689,0.0,0.0,2
0.061290074,0.50245875,-0.13590412,-0.23202959,-0.010137561,0.010021532,0.0,0.0,0
0.059936047,0.49663797,-0.13590413,-0.25869626,-0.009636474,0.010021568,0.0,0.0,2
0.058583356,0.4913513,-0.13576007,-0.23495941,-0.009163238,0.00946491,0.0,0.0,3
0.05731239,0.48545802,-0.1254845,-0.2619347,-0.010748826,-0.031711765,0.0,0.0,2
0.056130886,0.4802797,-0.116917536,-0.23015594,-0.011963739,-0.02429822,0.0,0.0,2
0.054824352,0.47538266,-0.12879881,-0.21766438,-0.01378895,-0.03650423,0.0,0.0,3
0.053592395,0.46988198,-0.11945574,-0.24451226,-0.017486017,-0.0739415,0.0,0.0,2
0.052453328,0.46533588,-0.110512756,-0.20209327,-0.020836271,-0.06700485,0.0,0.0,1
0.05121975,0.46018124,-0.12236552,-0.22910605,-0.021816082,-0.019596152,0.0,0.0,0
0.049986172,0.45442674,-0.122365534,-0.2557728,-0.022795886,-0.01959618,0.0,0.0,2
0.048734568,0.4495468,-0.123980656,-0.2169013,-0.023962086,-0.023324113,0.0,0.0,1
0.047387887,0.4440732,-0.13590702,-0.24325328,-0.022737682,0.024488058,0.0,0.0,1
0.045976736,0.43799388,-0.14398384,-0.2701493,-0.019898172,0.056790095,0.0,0.0,2
0.04444456,0.43239513,-0.15546013,-0.24880701,-0.017684607,0.04427152,0.0,0.0,3
0.042989157,0.42618513,-0.14582655,-0.2759963,-0.01740352,0.005621829,0.0,0.0,2
0.041568946,0.42032647,-0.14241794,-0.26037902,-0.017010134,0.007867624,0.0,0.0,3
0.040222835,0.41387072,-0.13312705,-0.28694308,-0.01847646,-0.029326439,0.0,0.0,2
0.038965702,0.4074413,-0.12461357,-0.28576514,-0.019566813,-0.021807171,0.0,0.0,2
0.037735652,0.4010004,-0.12198617,-0.28627524,-0.02056664,-0.019996423,0.0,0.0,2
0.036652185,0.39508933,-0.107951954,-0.26272076,-0.020960126,-0.007869862,0.0,0.0,1
0.03548193,0.38858822,-0.118837856,-0.28891334,-0.019170258,0.03579738,0.0,0.0,3
0.034381293,0.3814893,-0.11009781,-0.3155072,-0.01912985,0.00080802134,0.0,0.0,0
0.03328066,0.37379038,-0.1100978,-0.34217384,-0.019089436,0.0008080585,0.0,0.0,2
0.032185934,0.36645836,-0.10948032,-0.3258668,-0.019078365,0.00022174398,0.0,0.0,2
0.03098154,0.35934535,-0.11989747,-0.31614122,-0.019622957,-0.010891713,0.0,0.0,2
0.029794311,0.35249564,-0.11819732,-0.3044424,-0.020139402,-0.010329101,0.0,0.0,2
0.028546428,0.34653604,-0.12388225,-0.2648797,-0.021028092,-0.017773692,0.0,0.0,2
0.027370358,0.34133986,-0.116960645,-0.23095086,-0.021673044,-0.012898894,0.0,0.0,0
0.02619419,0.33554372,-0.116960645,-0.25761756,-0.022317994,-0.012898898,0.0,0.0,0
0.02501812,0.32914755,-0.11696066,-0.28428423,-0.022962939,-0.012898904,0.0,0.0,2
0.023834515,0.3230033,-0.11761008,-0.27309054,-0.0237023,-0.014786944,0.0,0.0,2
0.022651196,0.3177772,-0.117477596,-0.23228487,-0.024550905,-0.016972063,0.0,0.0,1
0.021403313,0.3119528,-0.12558383,-0.2588491,-0.02377566,0.0155050885,0.0,0.0,3
0.0202322,0.30553246,-0.11593728,-0.28536737,-0.02493037,-0.02309434,0.0,0.0,2
0.019093895,0.2992096,-0.11275791,-0.2810359,-0.025986735,-0.021127384,0.0,0.0,2
0.018030738,0.29343954,-0.10550753,-0.25646278,-0.02678768,-0.016018849,0.0,0.0,2
0.01687174,0.28771722,-0.114588656,-0.25434694,-0.028085032,-0.025947025,0.0,0.0,2
0.015797805,0.2826329,-0.10636862,-0.2259904,-0.029095454,-0.020208491,0.0,0.0,0
0.014723778,0.2769486,-0.10636862,-0.25265712,-0.030105866,-0.020208467,0.0,0.0,2
0.013693619,0.2715613,-0.1021168,-0.23945165,-0.030996963,-0.017822143,0.0,0.0,1
0.012575912,0.26558492,-0.113094166,-0.2655922,-0.029684544,0.026248137,0.0,0.0,2
0.011458683,0.25981688,-0.112983845,-0.25633293,-0.028444044,0.02481006,0.0,0.0,3
0.010422612,0.25344586,-0.1027986,-0.28317037,-0.029244296,-0.01600512,0.0,0.0,1
0.009321308,0.24648042,-0.11098156,-0.30955935,-0.028403416,0.016817657,0.0,0.0,2
0.008262252,0.2397307,-0.10688318,-0.29996786,-0.027438281,0.019302579,0.0,0.0,2
0.0073509216,0.23387876,-0.09266415,-0.2600613,-0.025915518,0.030455118,0.0,0.0,2
0.006344795,0.22879888,-0.10160694,-0.22575457,-0.024941072,0.019489013,0.0,0.0,2
0.0052152635,0.22433554,-0.11327018,-0.19836698,-0.02463008,0.0062199426,0.0,0.0,1
0.004014778,0.21928519,-0.12217365,-0.22442403,-0.02253086,0.041984316,0.0,0.0,1
0.0027265549,0.21362616,-0.13318445,-0.25145397,-0.018230239,0.08601226,0.0,0.0,2
0.0013519287,0.20823091,-0.14135984,-0.23974293,-0.014376869,0.077067316,0.0,0.0,1
-0.00011711121,0.20224415,-0.15320484,-0.26603076,-0.008149525,0.12454665,0.0,0.0,3
-0.001500225,0.19564599,-0.14244317,-0.29323637,-0.004079007,0.081410445,0.0,0.0,2
-0.0027652741,0.1891587,-0.13116747,-0.28831664,0.00052973186,0.092174806,0.0,0.0,2
-0.0040070536,0.18281837,-0.12895943,-0.28180018,0.005247269,0.09435074,0.0,0.0,3
-0.005182743,0.17587903,-0.12066517,-0.30843174,0.008303707,0.06112861,0.0,0.0,2
-0.006389809,0.16989957,-0.12369692,-0.26577225,0.01125563,0.05903833,0.0,0.0,2
-0.0074995994,0.16470625,-0.11446647,-0.23084311,0.014706686,0.069021255,0.0,0.0,3
-0.008536911,0.15891932,-0.105385005,-0.2572164,0.0163376,0.03261835,0.0,0.0,3
-0.009504986,0.15253173,-0.096705124,-0.2838886,0.016230496,-0.002141903,0.0,0.0,2
-0.0103176115,0.14705716,-0.08195779,-0.24332348,0.016919238,0.013774937,0.0,0.0,2
-0.011063385,0.1418129,-0.07563873,-0.23309055,0.017960476,0.02082486,0.0,0.0,2
-0.011690712,0.13745649,-0.06442402,-0.19363862,0.019633109,0.033452608,0.0,0.0,0
-0.012317943,0.1325002,-0.06442402,-0.22030552,0.021305721,0.033452585,0.0,0.0,0
-0.012945175,0.12694389,-0.064424016,-0.2469724,0.022978362,0.033452585,0.0,0.0,2
